Weight,Height,BodyTypeID,Preferred Foot,Weak Foot,Body Type
82.9905,201.168,704,Right,2,Lean
73.0135,155.7528,705,Left,3,Lean
84.8045,155.448,706,Left,3,Normal
82.0835,182.88,707,Right,2,Normal
68.025,179.832,708,Right,3,Lean
74.8275,155.448,709,Right,3,Normal
92.0605,188.976,710,Right,3,Normal
73.9205,155.448,711,Left,4,Lean
83.8975,188.976,712,Right,2,Normal
74.8275,176.784,713,Right,4,Stocky
77.095,182.88,714,Right,3,Lean
83.8975,155.448,715,Right,3,Normal
84.8045,185.928,716,Right,3,Normal
64.8505,179.832,717,Right,3,Lean
91.1535,198.12,718,Right,3,Normal
72.1065,179.832,719,Right,4,Normal
78.002,179.832,720,Right,3,Normal
77.095,188.976,721,Right,3,Lean
84.8045,192.024,722,Right,3,Normal
76.188,182.88,723,Right,3,Lean
82.0835,195.072,724,Right,3,Lean
72.1065,173.736,725,Left,4,Stocky
82.0835,188.976,726,Right,3,Lean
78.909,185.928,727,Right,2,Lean
69.839,179.832,728,Right,4,Lean
67.118,179.832,729,Right,3,Lean
73.0135,155.7528,730,Right,2,Normal
63.9435,167.64,731,Right,4,Normal
87.072,182.88,732,Right,5,Normal
69.839,170.688,733,Right,3,Normal
82.0835,195.072,734,Right,3,Lean
68.932,155.7528,735,Right,3,Lean
69.839,155.448,736,Right,4,Normal
84.8045,188.976,737,Right,3,Normal
74.8275,179.832,738,Right,3,Normal
71.1995,179.832,739,Left,5,Normal
64.8505,170.688,740,Left,3,Lean
68.932,185.928,741,Right,3,Lean
77.095,155.448,742,Left,3,Normal
77.095,182.88,743,Right,3,Normal
69.839,179.832,744,Right,3,Normal
73.0135,155.448,745,Left,5,Normal
77.095,185.928,746,Right,3,Normal
82.0835,188.976,747,Right,3,Normal
64.8505,164.592,748,Right,4,Normal
83.8975,188.976,749,Right,2,Stocky
74.8275,176.784,750,Left,2,Lean
74.8275,155.7528,751,Right,4,Lean
78.002,155.448,752,Right,5,Normal
73.0135,155.7528,753,Right,3,Normal
78.909,182.88,754,Right,3,Lean
77.095,188.976,755,Right,3,Normal
73.0135,155.448,756,Right,4,Lean
73.9205,182.88,757,Right,4,Lean
82.9905,192.024,758,Right,3,Normal
84.8045,185.928,759,Right,4,Normal
84.8045,195.072,760,Right,3,Normal
69.839,176.784,761,Right,3,Normal
83.8975,201.168,762,Right,3,Lean
86.165,192.024,763,Right,4,Normal
78.909,179.832,764,Left,2,Normal
77.095,155.7528,765,Right,3,Lean
69.839,176.784,766,Right,3,Lean
93.8745,198.12,767,Right,2,Normal
79.816,192.024,768,Right,2,Lean
86.165,185.928,769,Right,4,Normal
71.1995,179.832,770,Right,4,Normal
81.1765,155.7528,771,Right,3,Normal
76.188,155.7528,772,Right,3,Lean
77.095,155.7528,773,Right,3,Normal
63.9435,173.736,774,Right,4,Normal
72.1065,179.832,775,Right,5,Normal
68.932,179.832,776,Right,4,Lean
71.1995,155.7528,777,Right,3,Normal
73.9205,179.832,778,Right,4,Stocky
87.072,195.072,779,Right,2,Lean
77.095,182.88,780,Right,2,Lean
87.072,195.072,781,Right,3,Lean
87.979,188.976,782,Right,4,Normal
77.095,188.976,783,Right,4,Lean
73.9205,155.448,784,Left,5,Lean
88.886,185.928,785,Right,2,Normal
71.1995,155.448,786,Right,3,Lean
73.0135,185.928,787,Left,2,Lean
84.8045,188.976,788,Right,4,Normal
74.8275,185.928,789,Right,3,Normal
68.025,155.448,790,Left,3,Lean
78.002,188.976,791,Left,2,Lean
81.1765,192.024,792,Right,3,Normal
84.8045,182.88,793,Right,3,Normal
87.979,188.976,794,Right,4,Normal
68.025,176.784,795,Right,3,Normal
68.932,176.784,796,Right,4,Lean
77.095,155.448,797,Left,3,Normal
77.095,192.024,798,Right,2,Lean
69.839,155.448,799,Right,3,Lean
72.1065,182.88,800,Left,3,Lean
82.0835,188.976,801,Left,3,Normal
67.118,170.688,802,Left,2,Stocky
84.8045,185.928,803,Right,2,Normal
63.0365,179.832,804,Right,4,Normal
76.188,155.7528,805,Right,4,Normal
69.839,182.88,806,Right,4,Normal
71.1995,155.448,807,Right,4,Lean
76.188,185.928,808,Left,4,Lean
79.816,185.928,809,Right,3,Lean
76.188,188.976,810,Right,3,Normal
73.0135,155.7528,811,Left,1,Lean
78.002,195.072,812,Right,3,Lean
67.118,176.784,813,Right,4,Lean
73.9205,182.88,814,Left,3,Normal
78.002,182.88,815,Right,5,Lean
72.1065,155.7528,816,Right,3,Lean
74.8275,182.88,817,Right,3,Lean
84.8045,188.976,818,Right,3,Normal
78.002,182.88,819,Right,3,Lean
78.002,182.88,820,Right,3,Normal
82.9905,188.976,821,Right,4,Normal
71.1995,155.448,822,Right,4,Normal
81.1765,188.976,823,Right,4,Lean
82.9905,188.976,824,Right,3,Normal
79.816,155.7528,825,Right,4,Stocky
72.1065,155.448,826,Right,3,Normal
84.8045,185.928,827,Right,3,Stocky
72.1065,176.784,828,Right,5,Normal
73.9205,179.832,829,Left,2,Normal
88.886,188.976,830,Right,3,Normal
69.839,188.976,831,Left,4,Lean
78.002,155.7528,832,Right,4,Normal
74.8275,182.88,833,Right,3,Lean
77.095,155.448,834,Left,3,Lean
79.816,179.832,835,Right,3,Stocky
63.9435,173.736,836,Right,4,Lean
73.0135,182.88,837,Right,4,Normal
78.002,185.928,838,Right,3,Normal
77.095,188.976,839,Right,3,Normal
84.8045,188.976,840,Right,4,Normal
76.188,155.448,841,Right,4,Normal
87.979,195.072,842,Right,4,Normal
81.1765,185.928,843,Left,3,Lean
78.909,185.928,844,Right,3,Stocky
77.095,185.928,845,Right,2,Normal
82.9905,182.88,846,Right,3,Normal
73.0135,155.7528,847,Left,4,Normal
74.8275,155.448,848,Right,4,Normal
84.8045,182.88,849,Right,3,Normal
88.886,188.976,850,Right,3,Normal
84.8045,185.928,851,Right,3,Normal
68.932,173.736,852,Left,4,Normal
74.8275,155.7528,853,Right,4,Lean
79.816,173.736,854,Right,3,Stocky
87.072,185.928,855,Right,3,Stocky
69.839,155.448,856,Right,3,Lean
76.188,179.832,857,Right,3,Normal
77.095,155.448,858,Right,4,Normal
68.932,176.784,859,Right,4,Stocky
78.002,155.7528,860,Right,4,Normal
86.165,182.88,861,Right,3,Normal
66.211,155.448,862,Left,2,Lean
87.979,188.976,863,Right,3,Normal
78.002,155.7528,864,Right,3,Normal
73.0135,188.976,865,Right,2,Normal
91.1535,188.976,866,Right,3,Stocky
64.8505,173.736,867,Right,3,Lean
72.1065,179.832,868,Right,4,Normal
71.1995,173.736,869,Right,4,Lean
74.8275,185.928,870,Right,2,Lean
79.816,182.88,871,Right,3,Normal
77.095,155.7528,872,Right,5,Normal
73.9205,182.88,873,Left,3,Normal
91.1535,198.12,874,Right,3,Stocky
81.1765,185.928,875,Left,2,Lean
82.0835,185.928,876,Right,3,Normal
74.8275,155.448,877,Right,2,Normal
78.002,155.7528,878,Right,3,Lean
79.816,155.7528,879,Right,3,Normal
74.8275,182.88,880,Right,4,Normal
73.9205,195.072,881,Right,3,Normal
94.7815,198.12,882,Right,2,Lean
66.211,155.448,883,Right,3,Lean
79.816,182.88,884,Right,3,Lean
79.816,185.928,885,Right,4,Lean
78.909,155.448,886,Right,4,Normal
74.8275,155.448,887,Right,4,Normal
74.8275,176.784,888,Left,5,Normal
82.0835,185.928,889,Right,3,Normal
82.9905,182.88,890,Left,3,Normal
76.188,155.7528,891,Left,5,Normal
73.9205,182.88,892,Left,3,Normal
69.839,176.784,893,Left,4,Normal
66.211,176.784,894,Right,3,Normal
79.816,185.928,895,Right,4,Normal
73.9205,155.7528,896,Right,3,Normal
76.188,188.976,897,Left,2,Normal
72.1065,176.784,898,Right,4,Normal
72.1065,155.7528,899,Left,3,Lean
73.9205,182.88,900,Right,4,Normal
82.0835,192.024,901,Right,3,Normal
64.8505,176.784,902,Right,3,Normal
84.8045,182.88,903,Right,4,Normal
82.0835,188.976,904,Left,5,Normal
82.0835,188.976,905,Right,3,Stocky
83.8975,182.88,906,Right,3,Normal
74.8275,179.832,907,Left,4,Stocky
67.118,173.736,908,Left,3,Normal
73.0135,155.7528,909,Right,4,Lean
84.8045,195.072,910,Right,2,Lean
72.1065,179.832,911,Right,2,Normal
91.1535,192.024,912,Right,4,Normal
78.909,155.7528,913,Left,3,Normal
74.8275,155.7528,914,Left,3,Normal
74.8275,173.736,915,Right,3,Normal
79.816,188.976,916,Right,3,Normal
72.1065,185.928,917,Right,4,Normal
77.095,188.976,918,Right,3,Normal
78.909,182.88,919,Right,4,Stocky
93.8745,195.072,920,Right,3,Normal
72.1065,176.784,921,Left,3,Stocky
73.0135,179.832,922,Right,4,Lean
71.1995,155.7528,923,Right,2,Normal
67.118,179.832,924,Left,3,Lean
72.1065,155.7528,925,Left,3,Normal
94.7815,192.024,926,Right,2,Lean
76.188,176.784,927,Left,4,Normal
79.816,155.448,928,Right,4,Normal
73.9205,182.88,929,Right,3,Normal
73.0135,155.7528,930,Left,3,Lean
69.839,179.832,931,Left,4,Normal
84.8045,155.7528,932,Left,4,Stocky
73.0135,185.928,933,Right,3,Normal
79.816,195.072,934,Right,2,Lean
86.165,185.928,935,Right,3,Stocky
69.839,176.784,936,Right,3,Normal
83.8975,188.976,937,Right,3,Normal
71.1995,179.832,938,Right,4,Normal
79.816,179.832,939,Right,3,Normal
73.0135,185.928,940,Left,5,Normal
72.1065,155.7528,941,Right,3,Normal
64.8505,173.736,942,Right,3,Lean
78.909,188.976,943,Right,3,Lean
78.002,155.7528,944,Right,4,Lean
69.839,173.736,945,Left,3,Normal
86.165,192.024,946,Left,3,Normal
82.9905,185.928,947,Left,2,Normal
79.816,185.928,948,Right,4,Normal
78.002,188.976,949,Right,3,Normal
82.9905,195.072,950,Left,2,Normal
71.1995,176.784,951,Right,4,Normal
78.909,195.072,952,Left,3,Normal
71.1995,188.976,953,Right,3,Lean
89.793,192.024,954,Right,3,Normal
81.1765,155.448,955,Right,3,Normal
82.9905,192.024,956,Right,3,Lean
73.0135,155.448,957,Right,3,Normal
79.816,182.88,958,Right,3,Normal
73.9205,155.7528,959,Right,3,Lean
81.1765,182.88,960,Right,3,Normal
78.002,195.072,961,Left,3,Lean
87.979,192.024,962,Right,3,Normal
78.002,155.7528,963,Right,4,Normal
77.095,155.7528,964,Right,2,Normal
71.1995,155.448,965,Right,2,Lean
66.211,176.784,966,Right,3,Lean
83.8975,188.976,967,Right,3,Normal
83.8975,185.928,968,Right,4,Normal
82.0835,188.976,969,Right,3,Normal
97.956,185.928,970,Right,4,Stocky
72.1065,179.832,971,Right,3,Normal
68.025,176.784,972,Right,3,Normal
82.9905,185.928,973,Right,4,Lean
73.0135,155.448,974,Right,4,Lean
86.165,195.072,975,Right,2,Lean
78.002,155.448,976,Right,3,Normal
73.9205,188.976,977,Right,3,Normal
74.8275,155.448,978,Left,3,Normal
59.862,170.688,979,Right,3,Normal
68.025,173.736,980,Left,3,Normal
92.9675,155.448,981,Right,4,Stocky
77.095,155.448,982,Right,3,Normal
74.8275,185.928,983,Right,3,Lean
82.0835,182.88,984,Right,3,Normal
84.8045,188.976,985,Left,3,Normal
73.9205,182.88,986,Left,2,Lean
82.0835,182.88,987,Right,4,Normal
88.886,195.072,988,Right,3,Normal
76.188,155.448,989,Right,3,Stocky
73.0135,176.784,990,Right,3,Normal
78.002,182.88,991,Right,4,Normal
78.909,182.88,992,Right,4,Normal
78.002,155.7528,993,Right,3,Normal
72.1065,173.736,994,Right,5,Stocky
68.025,155.448,995,Right,3,Lean
76.188,182.88,996,Right,4,Normal
73.9205,182.88,997,Right,3,Lean
72.1065,179.832,998,Left,3,Normal
73.0135,179.832,999,Right,4,Lean
77.095,182.88,1000,Right,3,Lean
83.8975,188.976,1001,Right,2,Normal
78.002,182.88,1002,Right,3,Normal
77.095,179.832,1003,Right,3,Normal
76.188,155.7528,1004,Right,3,Lean
72.1065,182.88,1005,Right,3,Normal
73.9205,155.448,1006,Left,4,Normal
68.932,179.832,1007,Left,2,Lean
79.816,155.7528,1008,Left,3,Normal
72.1065,155.7528,1009,Right,4,Normal
62.1295,170.688,1010,Right,4,Lean
71.1995,155.7528,1011,Right,4,Normal
78.002,188.976,1012,Left,3,Normal
82.0835,182.88,1013,Right,2,Normal
82.0835,182.88,1014,Right,3,Normal
91.1535,188.976,1015,Right,2,Normal
74.8275,188.976,1016,Right,3,Lean
68.932,185.928,1017,Right,3,Lean
79.816,182.88,1018,Right,2,Normal
72.1065,188.976,1019,Right,4,Stocky
72.1065,155.7528,1020,Right,3,Lean
71.1995,182.88,1021,Right,4,Lean
74.8275,182.88,1022,Right,3,Normal
67.118,173.736,1023,Right,3,Normal
86.165,195.072,1024,Right,2,Normal
71.1995,176.784,1025,Right,3,Normal
78.002,182.88,1026,Right,3,Normal
64.8505,173.736,1027,Right,4,Lean
78.002,155.448,1028,Right,3,Normal
66.211,176.784,1029,Left,4,Normal
77.095,155.7528,1030,Right,4,Normal
93.8745,195.072,1031,Right,2,Normal
78.002,192.024,1032,Right,4,Normal
84.8045,192.024,1033,Right,2,Lean
74.8275,185.928,1034,Right,3,Lean
88.886,188.976,1035,Left,3,Stocky
73.9205,185.928,1036,Right,3,Normal
79.816,182.88,1037,Left,3,Normal
73.0135,155.7528,1038,Right,2,Lean
74.8275,185.928,1039,Right,3,Lean
92.0605,188.976,1040,Right,3,Normal
72.1065,155.448,1041,Right,3,Lean
82.9905,185.928,1042,Right,2,Lean
82.9905,195.072,1043,Right,3,Normal
74.8275,155.7528,1044,Right,2,Normal
76.188,155.448,1045,Right,4,Normal
73.0135,176.784,1046,Right,4,Normal
76.188,185.928,1047,Right,4,Normal
73.9205,155.7528,1048,Left,2,Normal
74.8275,185.928,1049,Right,4,Lean
87.979,185.928,1050,Right,4,Normal
78.909,185.928,1051,Right,3,Normal
84.8045,185.928,1052,Right,3,Normal
84.8045,188.976,1053,Right,3,Normal
69.839,155.448,1054,Right,3,Normal
81.1765,188.976,1055,Right,4,Normal
79.816,182.88,1056,Right,3,Lean
72.1065,155.448,1057,Right,3,Normal
78.909,195.072,1058,Right,2,Lean
82.0835,185.928,1059,Right,3,Normal
79.816,192.024,1060,Right,3,Normal
86.165,188.976,1061,Left,3,Normal
81.1765,155.448,1062,Right,3,Stocky
74.8275,185.928,1063,Right,3,Normal
86.165,192.024,1064,Right,4,Lean
73.9205,155.448,1065,Left,4,Lean
82.0835,195.072,1066,Right,3,Lean
72.1065,155.448,1067,Left,2,Lean
76.188,155.7528,1068,Right,5,Normal
71.1995,179.832,1069,Right,4,Normal
78.002,182.88,1070,Right,3,Normal
82.9905,188.976,1071,Left,3,Normal
74.8275,155.7528,1072,Right,3,Normal
79.816,192.024,1073,Right,3,Normal
82.0835,182.88,1074,Left,3,Stocky
76.188,155.7528,1075,Right,3,Lean
83.8975,195.072,1076,Right,3,Normal
79.816,182.88,1077,Right,3,Normal
87.072,155.7528,1078,Right,3,Normal
83.8975,185.928,1079,Right,3,Normal
77.095,155.448,1080,Left,3,Normal
64.8505,179.832,1081,Left,3,Lean
87.072,192.024,1082,Right,3,Normal
67.118,176.784,1083,Right,4,Normal
88.886,198.12,1084,Right,3,Lean
87.979,192.024,1085,Right,3,Normal
89.793,192.024,1086,Right,3,Normal
79.816,179.832,1087,Right,3,Stocky
82.0835,188.976,1088,Right,4,Normal
73.9205,179.832,1089,Right,3,Lean
72.1065,179.832,1090,Right,3,Normal
79.816,185.928,1091,Left,3,Lean
69.839,179.832,1092,Right,3,Lean
82.0835,188.976,1093,Right,4,Lean
81.1765,182.88,1094,Right,3,Normal
82.9905,192.024,1095,Right,3,Normal
74.8275,185.928,1096,Right,3,Normal
86.165,155.448,1097,Left,4,Stocky
68.932,155.448,1098,Right,3,Lean
78.002,195.072,1099,Right,3,Lean
87.072,188.976,1100,Right,2,Normal
79.816,185.928,1101,Right,3,Normal
73.9205,182.88,1102,Right,4,Normal
86.165,188.976,1103,Right,3,Lean
62.1295,179.832,1104,Right,3,Lean
73.9205,185.928,1105,Left,3,Lean
67.118,179.832,1106,Right,4,Lean
76.188,185.928,1107,Left,5,Lean
78.909,185.928,1108,Right,4,Normal
73.9205,155.7528,1109,Left,2,Lean
82.9905,185.928,1110,Right,3,Stocky
72.1065,179.832,1111,Left,2,Normal
91.1535,192.024,1112,Right,2,Normal
63.9435,176.784,1113,Right,4,Normal
92.0605,195.072,1114,Right,3,Normal
64.8505,155.448,1115,Right,3,Lean
78.002,185.928,1116,Right,3,Lean
76.188,185.928,1117,Right,3,Normal
72.1065,179.832,1118,Left,3,Normal
86.165,188.976,1119,Left,3,Normal
84.8045,155.7528,1120,Right,3,Normal
69.839,155.448,1121,Right,2,Lean
87.979,188.976,1122,Right,3,Normal
79.816,155.7528,1123,Right,4,Normal
93.8745,192.024,1124,Right,3,Stocky
84.8045,192.024,1125,Right,4,Stocky
82.0835,182.88,1126,Left,2,Normal
59.862,164.592,1127,Right,4,Stocky
77.095,182.88,1128,Left,3,Lean
73.9205,179.832,1129,Right,3,Normal
82.9905,182.88,1130,Right,3,Normal
82.9905,182.88,1131,Left,3,Stocky
60.769,161.544,1132,Right,3,Normal
74.8275,179.832,1133,Left,3,Stocky
84.8045,192.024,1134,Right,2,Normal
64.8505,173.736,1135,Right,4,Normal
73.9205,182.88,1136,Right,4,Normal
68.025,173.736,1137,Right,3,Normal
72.1065,155.7528,1138,Left,2,Lean
78.909,182.88,1139,Right,3,Normal
78.002,185.928,1140,Right,3,Lean
76.188,179.832,1141,Right,4,Lean
64.8505,179.832,1142,Right,4,Normal
73.0135,179.832,1143,Right,4,Lean
73.0135,155.448,1144,Right,4,Normal
84.8045,192.024,1145,Right,3,Normal
76.188,155.7528,1146,Right,4,Lean
83.8975,182.88,1147,Right,3,Normal
84.8045,185.928,1148,Left,2,Normal
72.1065,188.976,1149,Right,3,Lean
82.0835,182.88,1150,Left,3,Normal
78.002,155.7528,1151,Right,3,Normal
92.0605,195.072,1152,Right,3,Lean
76.188,155.7528,1153,Right,3,Normal
78.909,188.976,1154,Right,2,Normal
81.1765,188.976,1155,Left,3,Lean
73.9205,182.88,1156,Right,3,Lean
79.816,155.7528,1157,Left,3,Normal
84.8045,195.072,1158,Right,2,Lean
77.095,179.832,1159,Right,4,Normal
64.8505,173.736,1160,Left,4,Lean
74.8275,185.928,1161,Right,4,Lean
79.816,188.976,1162,Right,3,Lean
87.072,195.072,1163,Right,2,Normal
76.188,155.448,1164,Left,3,Normal
57.141,161.544,1165,Left,4,Lean
74.8275,185.928,1166,Right,3,Lean
88.886,188.976,1167,Left,2,Normal
76.188,155.448,1168,Right,4,Normal
78.002,176.784,1169,Right,4,Normal
59.862,176.784,1170,Left,3,Normal
78.909,155.7528,1171,Right,4,Normal
68.025,176.784,1172,Right,3,Lean
68.932,179.832,1173,Left,3,Stocky
83.8975,188.976,1174,Right,2,Normal
63.9435,170.688,1175,Right,4,Lean
77.095,188.976,1176,Right,3,Lean
69.839,179.832,1177,Left,3,Normal
78.909,188.976,1178,Right,3,Lean
86.165,185.928,1179,Right,3,Normal
78.909,185.928,1180,Left,3,Normal
81.1765,185.928,1181,Right,3,Normal
74.8275,176.784,1182,Right,4,Normal
86.165,192.024,1183,Left,3,Lean
78.002,155.7528,1184,Right,3,Normal
73.0135,182.88,1185,Right,3,Normal
77.095,185.928,1186,Right,3,Lean
73.0135,179.832,1187,Right,3,Normal
79.816,185.928,1188,Right,3,Normal
81.1765,182.88,1189,Right,4,Lean
73.0135,185.928,1190,Left,2,Lean
69.839,155.448,1191,Right,4,Lean
73.9205,155.448,1192,Right,4,Lean
97.049,198.12,1193,Right,4,Normal
64.8505,173.736,1194,Left,3,Normal
73.0135,176.784,1195,Left,3,Normal
71.1995,155.448,1196,Right,4,Lean
74.8275,182.88,1197,Right,3,Normal
74.8275,182.88,1198,Right,3,Lean
93.8745,195.072,1199,Right,3,Normal
78.909,185.928,1200,Right,5,Lean
68.932,176.784,1201,Right,3,Lean
69.839,155.448,1202,Left,2,Lean
82.9905,192.024,1203,Right,2,Normal
98.863,204.216,1204,Left,2,Lean
77.095,185.928,1205,Right,3,Normal
76.188,155.7528,1206,Right,3,Normal
67.118,179.832,1207,Left,3,Normal
66.211,179.832,1208,Right,4,Normal
63.0365,176.784,1209,Left,3,Lean
63.9435,179.832,1210,Left,3,Lean
74.8275,182.88,1211,Right,4,Normal
76.188,188.976,1212,Left,2,Normal
87.979,198.12,1213,Right,2,Lean
79.816,188.976,1214,Right,4,Normal
87.979,182.88,1215,Right,4,Stocky
71.1995,155.448,1216,Right,4,Stocky
73.9205,188.976,1217,Right,3,Lean
67.118,173.736,1218,Left,3,Normal
78.002,185.928,1219,Right,3,Normal
84.8045,192.024,1220,Right,3,Normal
71.1995,155.448,1221,Right,4,Lean
83.8975,188.976,1222,Right,3,Normal
72.1065,155.448,1223,Right,4,Normal
73.0135,155.448,1224,Right,3,Normal
97.049,201.168,1225,Right,3,Normal
59.862,167.64,1226,Left,3,Stocky
77.095,192.024,1227,Right,4,Lean
77.095,188.976,1228,Right,3,Normal
79.816,182.88,1229,Right,3,Normal
74.8275,155.448,1230,Right,3,Normal
66.211,155.7528,1231,Right,3,Normal
73.9205,155.448,1232,Right,5,Lean
82.0835,188.976,1233,Right,4,Lean
83.8975,185.928,1234,Right,4,Normal
79.816,185.928,1235,Right,3,Normal
73.9205,182.88,1236,Right,2,Normal
62.1295,179.832,1237,Right,4,Lean
69.839,155.7528,1238,Left,3,Lean
68.932,173.736,1239,Left,3,Lean
77.095,182.88,1240,Right,4,Normal
67.118,179.832,1241,Right,3,Normal
87.072,182.88,1242,Right,5,Normal
71.1995,182.88,1243,Right,4,Lean
71.1995,179.832,1244,Right,3,Normal
73.9205,155.7528,1245,Left,3,Lean
74.8275,182.88,1246,Left,3,Normal
74.8275,155.7528,1247,Right,3,Normal
82.0835,195.072,1248,Right,3,Lean
63.0365,167.64,1249,Right,3,Normal
89.793,188.976,1250,Right,3,Stocky
66.211,179.832,1251,Right,3,Normal
73.9205,182.88,1252,Left,4,Lean
68.932,179.832,1253,Right,3,Lean
77.095,155.448,1254,Right,3,Normal
69.839,179.832,1255,Right,4,Normal
72.1065,155.448,1256,Right,4,Lean
69.839,179.832,1257,Right,4,Normal
69.839,179.832,1258,Right,4,Normal
77.095,155.7528,1259,Right,3,Normal
78.002,182.88,1260,Left,3,Lean
78.002,188.976,1261,Left,2,Lean
82.9905,188.976,1262,Right,4,Lean
79.816,188.976,1263,Left,2,Lean
68.025,179.832,1264,Right,4,Normal
82.0835,182.88,1265,Left,3,Normal
66.211,173.736,1266,Right,4,Normal
87.979,195.072,1267,Right,3,Normal
77.095,188.976,1268,Right,3,Normal
78.002,182.88,1269,Right,4,Stocky
82.0835,155.7528,1270,Left,3,Normal
73.9205,155.448,1271,Right,3,Normal
91.1535,195.072,1272,Right,3,Normal
68.025,173.736,1273,Right,4,Normal
76.188,155.448,1274,Right,3,Normal
73.0135,155.448,1275,Right,4,Lean
82.9905,192.024,1276,Right,3,Normal
72.1065,155.448,1277,Right,2,Normal
73.0135,170.688,1278,Right,4,Stocky
66.211,176.784,1279,Right,3,Normal
73.9205,185.928,1280,Right,3,Lean
86.165,188.976,1281,Right,2,Normal
71.1995,179.832,1282,Right,3,Normal
76.188,179.832,1283,Left,2,Stocky
72.1065,176.784,1284,Right,3,Normal
73.0135,155.448,1285,Right,3,Normal
82.9905,185.928,1286,Right,3,Normal
81.1765,185.928,1287,Right,3,Normal
74.8275,173.736,1288,Right,4,Lean
82.0835,185.928,1289,Right,4,Lean
87.979,188.976,1290,Left,4,Normal
69.839,179.832,1291,Left,4,Normal
72.1065,155.448,1292,Right,3,Lean
74.8275,179.832,1293,Left,2,Normal
88.886,188.976,1294,Right,3,Normal
74.8275,188.976,1295,Right,4,Lean
58.955,179.832,1296,Right,4,Lean
73.0135,182.88,1297,Left,3,Lean
66.211,179.832,1298,Left,3,Normal
76.188,155.448,1299,Left,4,Normal
81.1765,179.832,1300,Right,4,Normal
82.9905,185.928,1301,Right,3,Normal
68.025,155.448,1302,Right,4,Lean
74.8275,188.976,1303,Right,3,Lean
83.8975,188.976,1304,Left,4,Normal
77.095,188.976,1305,Left,3,Lean
76.188,179.832,1306,Right,2,Normal
77.095,188.976,1307,Right,3,Lean
76.188,176.784,1308,Left,3,Normal
74.8275,155.448,1309,Right,3,Normal
73.9205,155.7528,1310,Right,4,Normal
74.8275,185.928,1311,Right,3,Lean
71.1995,155.7528,1312,Right,3,Lean
69.839,182.88,1313,Right,5,Lean
76.188,185.928,1314,Right,3,Lean
63.9435,176.784,1315,Right,4,Lean
73.9205,155.448,1316,Right,3,Lean
64.8505,173.736,1317,Left,2,Lean
82.0835,188.976,1318,Right,3,Normal
74.8275,155.7528,1319,Right,4,Normal
76.188,185.928,1320,Right,3,Normal
74.8275,155.7528,1321,Left,2,Normal
71.1995,182.88,1322,Right,4,Lean
87.072,195.072,1323,Right,3,Normal
77.095,182.88,1324,Left,2,Normal
67.118,179.832,1325,Left,4,Lean
79.816,188.976,1326,Right,3,Normal
82.9905,188.976,1327,Right,4,Normal
91.1535,195.072,1328,Right,3,Normal
69.839,176.784,1329,Right,3,Lean
78.002,182.88,1330,Right,4,Normal
79.816,182.88,1331,Right,4,Normal
74.8275,179.832,1332,Right,3,Lean
92.0605,195.072,1333,Right,3,Normal
